chave_fato,quantidade_empresa,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,faixa_veiculos
7435063000110,7435063000110,,,,0 a 5
1578630000100,1578630000100,,,,0 a 5
15928727000100,15928727000100,,,,0 a 5
849629000100,849629000100,,2.0,0.0,0 a 5
12867015000130,12867015000130,,,,0 a 5
369525000280,369525000280,,,,0 a 5
11823152000100,11823152000100,,,,0 a 5
17008642000130,17008642000130,,1.0,0.0,0 a 5
17023445000190,17023445000190,,,,0 a 5
1427229000170,1427229000170,,2.0,0.0,0 a 5
4475625000160,4475625000160,,,,0 a 5
12070792000150,12070792000150,,,,0 a 5
13893114000150,13893114000150,,,,0 a 5
13048317000140,13048317000140,,,,0 a 5
12217244000100,12217244000100,,,,0 a 5
13357858000150,13357858000150,,,,0 a 5
13206433000140,13206433000140,,,,0 a 5
13784561000170,13784561000170,,,,0 a 5
11549984000180,11549984000180,,,,0 a 5
5563670000130,5563670000130,,,,0 a 5
13858476000100,13858476000100,,1.0,0.0,0 a 5
7379856000240,7379856000240,,2.0,0.0,0 a 5
13790199000140,13790199000140,,,,0 a 5
17341165000120,17341165000120,,,,0 a 5
15947103000130,15947103000130,,,,0 a 5
16822882000100,16822882000100,,,,0 a 5
13413451000100,13413451000100,,,,0 a 5
10708409000200,10708409000200,,,,0 a 5
13907283000100,13907283000100,,,,0 a 5
15825025000100,15825025000100,,,,0 a 5
15829825000190,15829825000190,,,,0 a 5
425944000100,425944000100,,,,0 a 5
2666539000100,2666539000100,,1.0,0.0,0 a 5
1789731000120,1789731000120,,,,0 a 5
16849730000100,16849730000100,,,,0 a 5
15531229000120,15531229000120,,,,0 a 5
15398763000100,15398763000100,,,,0 a 5
15400540000130,15400540000130,,,,0 a 5
15661235000100,15661235000100,,,,0 a 5
14842762000140,14842762000140,,,,0 a 5
16100510000170,16100510000170,,,,0 a 5
39503925000190,39503925000190,,,,0 a 5
8643675000160,8643675000160,,1.0,0.0,0 a 5
10839583000100,10839583000100,,,,0 a 5
14851270000110,14851270000110,,,,0 a 5
6292912000160,6292912000160,,,,0 a 5
14445719000140,14445719000140,,,,0 a 5
15671695000100,15671695000100,,4.0,0.0,0 a 5
12467812000120,12467812000120,,,,0 a 5
11437638000100,11437638000100,,,,0 a 5
15189084000120,15189084000120,,,,0 a 5
14532704000110,14532704000110,,,,0 a 5
14524120000100,14524120000100,,,,0 a 5
14530689000170,14530689000170,,,,0 a 5
3634471000140,3634471000140,,,,0 a 5
12709639000120,12709639000120,,,,0 a 5
16491837000110,16491837000110,,,,0 a 5
15555488000190,15555488000190,,,,0 a 5
12508301000290,12508301000290,,,,0 a 5
23508666000150,23508666000150,,1.0,0.0,0 a 5
79176954000100,79176954000100,,,,0 a 5
3216826000180,3216826000180,,,,0 a 5
59823567000100,59823567000100,,,,0 a 5
21882808000110,21882808000110,,,,0 a 5
84451533000180,84451533000180,,,,0 a 5
86974268000140,86974268000140,,,,0 a 5
16529164000140,16529164000140,,,,0 a 5
14344061000180,14344061000180,,,,0 a 5
70003272000120,70003272000120,,,,0 a 5
14074824000110,14074824000110,,,,0 a 5
14071915000100,14071915000100,,,,0 a 5
6369176000100,6369176000100,,,,0 a 5
5127890000110,5127890000110,,,,0 a 5
5019667000150,5019667000150,,3.0,0.0,0 a 5
8221979000130,8221979000130,,,,0 a 5
10636404000120,10636404000120,,,,0 a 5
14247424000160,14247424000160,,,,0 a 5
3621564000130,3621564000130,,,,0 a 5
33066952003930,33066952003930,,,,0 a 5
11605022000100,11605022000100,,,,0 a 5
4244908000100,4244908000100,,,,0 a 5
4529832000150,4529832000150,,,,0 a 5
260778000130,260778000130,,,,0 a 5
10514795000100,10514795000100,,,,0 a 5
9513877000150,9513877000150,,1.0,0.0,0 a 5
6111992000100,6111992000100,,,,0 a 5
1086502000140,1086502000140,,,,0 a 5
782804000190,782804000190,,,,0 a 5
8717235000100,8717235000100,,,,0 a 5
6199809000170,6199809000170,,,,0 a 5
11359618000240,11359618000240,,,,0 a 5
8631539000150,8631539000150,,,,0 a 5
28531275000170,28531275000170,,,,0 a 5
9007110000150,9007110000150,,1.0,0.0,0 a 5
3024813000290,3024813000290,,,,0 a 5
2762282000190,2762282000190,,,,0 a 5
2890579000130,2890579000130,,,,0 a 5
15465142000100,15465142000100,,,,0 a 5
3784213000140,3784213000140,,,,0 a 5
5481258000170,5481258000170,,,,0 a 5
4245120000100,4245120000100,,,,0 a 5
11695813000160,11695813000160,,,,0 a 5
41026360000140,41026360000140,,,,0 a 5
72129083001520,72129083001520,,,,0 a 5
2053345000210,2053345000210,,,,0 a 5
11448505000130,11448505000130,,,,0 a 5
2536722000190,2536722000190,,,,0 a 5
75923185002310,75923185002310,,,,0 a 5
55235048000170,55235048000170,,,,0 a 5
60309721000100,60309721000100,,1.0,0.0,0 a 5
24815912000180,24815912000180,,,,0 a 5
2458074000100,2458074000100,,,,0 a 5
5681726000150,5681726000150,,,,0 a 5
5367599000110,5367599000110,,0.0,1.0,0 a 5
4181950000110,4181950000110,,,,0 a 5
4085782000160,4085782000160,,,,0 a 5
15637845000160,15637845000160,,,,0 a 5
16942879000120,16942879000120,,1.0,0.0,0 a 5
9135639000230,9135639000230,,,,0 a 5
1535441000150,1535441000150,,,,0 a 5
2920641000190,2920641000190,,,,0 a 5
90057274000100,90057274000100,,1.0,2.0,0 a 5
2356188000130,2356188000130,,,,0 a 5
66229071000250,66229071000250,,,,0 a 5
11334718000130,11334718000130,,,,0 a 5
5680175000100,5680175000100,,,,0 a 5
53737078000150,53737078000150,,,,0 a 5
68838903000180,68838903000180,,,,0 a 5
7337454000100,7337454000100,,,,0 a 5
5890314000120,5890314000120,,,,0 a 5
5745455000150,5745455000150,,,,0 a 5
8421025000170,8421025000170,,,,0 a 5
53811006004100,53811006004100,,,,0 a 5
11521692000130,11521692000130,,,,0 a 5
10856079000100,10856079000100,,,,0 a 5
4608145000120,4608145000120,,,,0 a 5
4625393000180,4625393000180,,,,0 a 5
12891603000100,12891603000100,,,,0 a 5
11864106000150,11864106000150,,,,0 a 5
11666574000110,11666574000110,,,,0 a 5
12538051000150,12538051000150,,,,0 a 5
9345040000140,9345040000140,,1.0,0.0,0 a 5
3174696000160,3174696000160,,,,0 a 5
15570168000100,15570168000100,,,,0 a 5
3790701000160,3790701000160,,,,0 a 5
75954651000110,75954651000110,,,,0 a 5
15754948000100,15754948000100,,,,0 a 5
17174756000150,17174756000150,,,,0 a 5
15160104000130,15160104000130,,,,0 a 5
8437856000130,8437856000130,,,,0 a 5
9754447000120,9754447000120,,,,0 a 5
10114321000170,10114321000170,,,,0 a 5
4428029000120,4428029000120,,,,0 a 5
3152499000140,3152499000140,,,,0 a 5
5672276000130,5672276000130,,,,0 a 5
7209959000180,7209959000180,,,,0 a 5
4633331000110,4633331000110,,,,0 a 5
506450000150,506450000150,,,,0 a 5
10095985000130,10095985000130,,,,0 a 5
94560638000120,94560638000120,,,,0 a 5
82739368000130,82739368000130,,,,0 a 5
41443052000110,41443052000110,,,,0 a 5
54331624000110,54331624000110,,,,0 a 5
15610561000180,15610561000180,,,,0 a 5
94141207000120,94141207000120,,,,0 a 5
79387551000100,79387551000100,,,,0 a 5
30856454000120,30856454000120,,,,0 a 5
46143046000160,46143046000160,,,,0 a 5
60164134000170,60164134000170,,,,0 a 5
92808252000160,92808252000160,,,,0 a 5
33029646000150,33029646000150,,,,0 a 5
77174092000150,77174092000150,,,,0 a 5
59486365000110,59486365000110,,,,0 a 5
93191724000140,93191724000140,,,,0 a 5
65016990000100,65016990000100,,,,0 a 5
76899426000190,76899426000190,,,,0 a 5
46487914000120,46487914000120,,,,0 a 5
75722306000150,75722306000150,,,,0 a 5
50801430000180,50801430000180,,,,0 a 5
31179328000140,31179328000140,,,,0 a 5
72410160000110,72410160000110,,,,0 a 5
50872423000170,50872423000170,,,,0 a 5
23388424000170,23388424000170,,,,0 a 5
48088892000150,48088892000150,,,,0 a 5
94754868000120,94754868000120,,,,0 a 5
83890723000130,83890723000130,,,,0 a 5
86572872000140,86572872000140,,,,0 a 5
29994415000100,29994415000100,,,,0 a 5
28571719000100,28571719000100,,,,0 a 5
14168299000100,14168299000100,,,,0 a 5
959063000170,959063000170,,,,0 a 5
14643385000110,14643385000110,,,,0 a 5
14646623000140,14646623000140,,,,0 a 5
12230882000160,12230882000160,,,,0 a 5
13752340000110,13752340000110,,,,0 a 5
7017898000150,7017898000150,,,,0 a 5
15582063000170,15582063000170,,,,0 a 5
15580488000140,15580488000140,,,,0 a 5
10284328000130,10284328000130,,,,0 a 5
12208995000160,12208995000160,,,,0 a 5
52962479000140,52962479000140,,,,0 a 5
16596275000170,16596275000170,,,,0 a 5
10455754000190,10455754000190,,,,0 a 5
85236743000460,85236743000460,,,,0 a 5
7313147000180,7313147000180,,1.0,0.0,0 a 5
15575612000180,15575612000180,,,,0 a 5
1549695000390,1549695000390,,,,0 a 5
11508383000120,11508383000120,,,,0 a 5
10379450000190,10379450000190,,,,0 a 5
12078830000110,12078830000110,,,,0 a 5
11596552000120,11596552000120,,,,0 a 5
12357335000140,12357335000140,,,,0 a 5
10455835000190,10455835000190,,,,0 a 5
13373020000150,13373020000150,,,,0 a 5
10728091000130,10728091000130,,,,0 a 5
10688855000100,10688855000100,,4.0,0.0,0 a 5
16626725000120,16626725000120,,,,0 a 5
8059281000240,8059281000240,,,,0 a 5
8534779000480,8534779000480,,,,0 a 5
7974851000770,7974851000770,,,,0 a 5
8144029000230,8144029000230,,,,0 a 5
7679750000180,7679750000180,,,,0 a 5
89388565000100,89388565000100,,,,0 a 5
15256190000180,15256190000180,,,,0 a 5
21372495000150,21372495000150,,,,0 a 5
93663243000190,93663243000190,,,,0 a 5
8869578000190,8869578000190,,,,0 a 5
14659909000160,14659909000160,,,,0 a 5
7149704000170,7149704000170,,,,0 a 5
12468763000140,12468763000140,,,,0 a 5
10870023000100,10870023000100,,5.0,0.0,0 a 5
1185262000130,1185262000130,,,,0 a 5
56712086000130,56712086000130,,,,0 a 5
15751697000100,15751697000100,,,,0 a 5
56959794000170,56959794000170,,,,0 a 5
21075114000170,21075114000170,,,,0 a 5
30556021000230,30556021000230,,,,0 a 5
54734959000180,54734959000180,,,,0 a 5
15752672000120,15752672000120,,,,0 a 5
12806626000330,12806626000330,,,,0 a 5
15427145000140,15427145000140,,,,0 a 5
51958320000190,51958320000190,,,,0 a 5
1497037000130,1497037000130,,,,0 a 5
15268742000170,15268742000170,,,,0 a 5
13569432000160,13569432000160,,,,0 a 5
13409640000100,13409640000100,,,,0 a 5
4660763000110,4660763000110,,,,0 a 5
13238398000140,13238398000140,,,,0 a 5
2266832000260,2266832000260,,,,0 a 5
16357576000140,16357576000140,,,,0 a 5
14546091000170,14546091000170,,,,0 a 5
9287796000180,9287796000180,,,,0 a 5
7254336000120,7254336000120,,,,0 a 5
7814407000100,7814407000100,,,,0 a 5
7272033000130,7272033000130,,,,0 a 5
8552906000120,8552906000120,,,,0 a 5
8091610000150,8091610000150,,,,0 a 5
1414938000110,1414938000110,,,,0 a 5
8853190000100,8853190000100,,,,0 a 5
8531281000110,8531281000110,,,,0 a 5
15566177000470,15566177000470,,,,0 a 5
14142629000180,14142629000180,,,,0 a 5
3232271000160,3232271000160,,,,0 a 5
8677861000110,8677861000110,,,,0 a 5
7605225000110,7605225000110,,,,0 a 5
2088916000170,2088916000170,,3.0,0.0,0 a 5
7539692000190,7539692000190,,,,0 a 5
14583367000190,14583367000190,,,,0 a 5
10020687000180,10020687000180,,,,0 a 5
27481811000370,27481811000370,,,,0 a 5
24603821000180,24603821000180,,,,0 a 5
75719724000270,75719724000270,,,,0 a 5
46384111002860,46384111002860,,,,0 a 5
48991921000270,48991921000270,,,,0 a 5
26647149000150,26647149000150,,,,0 a 5
95866166000100,95866166000100,,,,0 a 5
87530804000180,87530804000180,,,,0 a 5
84048388000190,84048388000190,,,,0 a 5
90520834000110,90520834000110,,,,0 a 5
90941360000180,90941360000180,,,,0 a 5
82745381000100,82745381000100,,,,0 a 5
91244830000110,91244830000110,,,,0 a 5
93337418000170,93337418000170,,,,0 a 5
83523852000190,83523852000190,,,,0 a 5
75562124000160,75562124000160,,,,0 a 5
89423404000100,89423404000100,,,,0 a 5
27190669000140,27190669000140,,,,0 a 5
18451898000180,18451898000180,,,,0 a 5
24252058000190,24252058000190,,1.0,0.0,0 a 5
23864838000200,23864838000200,,,,0 a 5
19020221000150,19020221000150,,,,0 a 5
28150654000110,28150654000110,,,,0 a 5
25691643000150,25691643000150,,,,0 a 5
57326407000120,57326407000120,,,,0 a 5
60654415000100,60654415000100,,,,0 a 5
19163914000100,19163914000100,,,,0 a 5
32160731000190,32160731000190,,,,0 a 5
26799551000150,26799551000150,,,,0 a 5
53853388000130,53853388000130,,,,0 a 5
66278540000140,66278540000140,,,,0 a 5
29968013000130,29968013000130,,,,0 a 5
28687408000100,28687408000100,,,,0 a 5
18714568000130,18714568000130,,,,0 a 5
51038883000160,51038883000160,,,,0 a 5
51504546000110,51504546000110,,,,0 a 5
61879391000150,61879391000150,,,,0 a 5
73680050000130,73680050000130,,,,0 a 5
78176179000120,78176179000120,,,,0 a 5
69999381000160,69999381000160,,,,0 a 5
51232221000630,51232221000630,,,,0 a 5
71532824000150,71532824000150,,,,0 a 5
68792043000190,68792043000190,,,,0 a 5
64630783000170,64630783000170,,,,0 a 5
69251395000100,69251395000100,,,,0 a 5
40892275000100,40892275000100,,,,0 a 5
63987895000110,63987895000110,,,,0 a 5
74481698000140,74481698000140,,,,0 a 5
79868428000100,79868428000100,,,,0 a 5
63044911000130,63044911000130,,,,0 a 5
72206501000130,72206501000130,,,,0 a 5
44792117000120,44792117000120,,,,0 a 5
32665150000100,32665150000100,,,,0 a 5
33611500004530,33611500004530,,0.0,30.0,0 a 5
48669113000100,48669113000100,,,,0 a 5
36753077000180,36753077000180,,1.0,0.0,0 a 5
32930406000160,32930406000160,,,,0 a 5
9823654000190,9823654000190,,,,0 a 5
42095760000170,42095760000170,,,,0 a 5
49122740000190,49122740000190,,,,0 a 5
2269748000110,2269748000110,,,,0 a 5
58112913000180,58112913000180,,,,0 a 5
4983888000180,4983888000180,,,,0 a 5
75260638000160,75260638000160,,,,0 a 5
4139566000150,4139566000150,,,,0 a 5
10149655000180,10149655000180,,,,0 a 5
15929327000110,15929327000110,,,,0 a 5
13974953000100,13974953000100,,,,0 a 5
7197210000160,7197210000160,,,,0 a 5
5509628000130,5509628000130,,1.0,0.0,0 a 5
680467000120,680467000120,,,,0 a 5
15905347000150,15905347000150,,,,0 a 5
15930897000120,15930897000120,,,,0 a 5
445845000190,445845000190,,,,0 a 5
16969812000180,16969812000180,,,,0 a 5
16985163000100,16985163000100,,,,0 a 5
13183014000130,13183014000130,,,,0 a 5
1428294000110,1428294000110,,3.0,0.0,0 a 5
13070960000170,13070960000170,,0.0,1.0,0 a 5
7788560000100,7788560000100,,,,0 a 5
12045932000130,12045932000130,,0.0,1.0,0 a 5
15878930000110,15878930000110,,,,0 a 5
12970142000160,12970142000160,,,,0 a 5
15384526000190,15384526000190,,,,0 a 5
15349307000170,15349307000170,,,,0 a 5
15358479000100,15358479000100,,,,0 a 5
15522693000150,15522693000150,,,,0 a 5
15349967000150,15349967000150,,,,0 a 5
15864196000130,15864196000130,,,,0 a 5
15995295000150,15995295000150,,,,0 a 5
15989019000180,15989019000180,,,,0 a 5
13738087000140,13738087000140,,,,0 a 5
15837268000150,15837268000150,,,,0 a 5
14719506000160,14719506000160,,,,0 a 5
13865115000190,13865115000190,,,,0 a 5
11481621000150,11481621000150,,,,0 a 5
15151710000190,15151710000190,,,,0 a 5
2610454000100,2610454000100,,,,0 a 5
1396045000190,1396045000190,,,,0 a 5
890545000110,890545000110,,,,0 a 5
1985090000180,1985090000180,,,,0 a 5
13757256000190,13757256000190,,,,0 a 5
3313395000170,3313395000170,,,,0 a 5
10919155000180,10919155000180,,,,0 a 5
15663691000180,15663691000180,,,,0 a 5
16026401000150,16026401000150,,,,0 a 5
14841053000140,14841053000140,,,,0 a 5
1214564000190,1214564000190,,,,0 a 5
35559103000170,35559103000170,,1.0,0.0,0 a 5
9150131000120,9150131000120,,,,0 a 5
2992412000180,2992412000180,,,,0 a 5
4587322000130,4587322000130,,,,0 a 5
440039000120,440039000120,,,,0 a 5
14859012000180,14859012000180,,,,0 a 5
13890849000120,13890849000120,,,,0 a 5
7036412000120,7036412000120,,,,0 a 5
16434395000170,16434395000170,,,,0 a 5
8307756000190,8307756000190,,,,0 a 5
5454078000280,5454078000280,,,,0 a 5
8301843000130,8301843000130,,,,0 a 5
2258642000110,2258642000110,,,,0 a 5
7156431000190,7156431000190,,,,0 a 5
7649014000180,7649014000180,,,,0 a 5
15201941000160,15201941000160,,,,0 a 5
26752022000100,26752022000100,,1.0,0.0,0 a 5
10901231000120,10901231000120,,,,0 a 5
4774829000100,4774829000100,,,,0 a 5
94261500000120,94261500000120,,5.0,0.0,0 a 5
14873695000120,14873695000120,,,,0 a 5
10706766000140,10706766000140,,,,0 a 5
59753715000320,59753715000320,,,,0 a 5
16526682000100,16526682000100,,,,0 a 5
14348068000170,14348068000170,,,,0 a 5
57410748000260,57410748000260,,,,0 a 5
14079554000130,14079554000130,,,,0 a 5
15207536000150,15207536000150,,,,0 a 5
7701148000100,7701148000100,,0.0,1.0,0 a 5
14755950000130,14755950000130,,,,0 a 5
14091562000100,14091562000100,,,,0 a 5
10464049000230,10464049000230,,,,0 a 5
4998534000100,4998534000100,,,,0 a 5
2692308000170,2692308000170,,,,0 a 5
10702509000130,10702509000130,,,,0 a 5
11436711000120,11436711000120,,,,0 a 5
4387840000100,4387840000100,,,,0 a 5
8407596000150,8407596000150,,1.0,0.0,0 a 5
14971197000110,14971197000110,,,,0 a 5
1667900000230,1667900000230,,,,0 a 5
16963492000150,16963492000150,,,,0 a 5
16959131000130,16959131000130,,,,0 a 5
191367000130,191367000130,,,,0 a 5
188139000100,188139000100,,,,0 a 5
6541012000100,6541012000100,,0.0,0.0,0 a 5
5584204000130,5584204000130,,,,0 a 5
677572000100,677572000100,,,,0 a 5
519232000150,519232000150,,,,0 a 5
97543640000180,97543640000180,,,,0 a 5
12647895000210,12647895000210,,,,0 a 5
619523000200,619523000200,,,,0 a 5
2424803000280,2424803000280,,,,0 a 5
3596968000110,3596968000110,,,,0 a 5
5782382002110,5782382002110,,,,0 a 5
3564370000140,3564370000140,,,,0 a 5
16618204000120,16618204000120,,,,0 a 5
15470861000100,15470861000100,,,,0 a 5
6788464000190,6788464000190,,,,0 a 5
15803634000150,15803634000150,,,,0 a 5
15807619000180,15807619000180,,,,0 a 5
15330770000170,15330770000170,,,,0 a 5
1273726000160,1273726000160,,,,0 a 5
1820776000110,1820776000110,,,,0 a 5
19859784000560,19859784000560,,,,0 a 5
14837113000150,14837113000150,,,,0 a 5
5000514000160,5000514000160,,,,0 a 5
91779249000100,91779249000100,,,,0 a 5
13054045000190,13054045000190,,,,0 a 5
74864323000160,74864323000160,,,,0 a 5
3003186000120,3003186000120,,1.0,0.0,0 a 5
7826019000130,7826019000130,,,,0 a 5
20322814000150,20322814000150,,7.0,0.0,0 a 5
4582303000110,4582303000110,,,,0 a 5
3915695000120,3915695000120,,1.0,0.0,0 a 5
9209294000130,9209294000130,,,,0 a 5
3906876000190,3906876000190,,,,0 a 5
12071712000180,12071712000180,,,,0 a 5
10345860000110,10345860000110,,,,0 a 5
2220988000120,2220988000120,,,,0 a 5
11200688000170,11200688000170,,,,0 a 5
24037236000160,24037236000160,,,,0 a 5
5983017000120,5983017000120,,1.0,0.0,0 a 5
4237057000160,4237057000160,,,,0 a 5
15483406000140,15483406000140,,,,0 a 5
5509275000250,5509275000250,,,,0 a 5
8774423000170,8774423000170,,,,0 a 5
6146206000100,6146206000100,,,,0 a 5
10296497000190,10296497000190,,,,0 a 5
9198850000110,9198850000110,,0.0,1.0,0 a 5
3633908000120,3633908000120,,,,0 a 5
4359534000160,4359534000160,,,,0 a 5
10728799000190,10728799000190,,,,0 a 5
4070384000170,4070384000170,,,,0 a 5
9446832000100,9446832000100,,,,0 a 5
12403037000140,12403037000140,,,,0 a 5
5586796000120,5586796000120,,1.0,0.0,0 a 5
3468522000100,3468522000100,,,,0 a 5
10643177000160,10643177000160,,,,0 a 5
13004872000170,13004872000170,,,,0 a 5
5457395000170,5457395000170,,,,0 a 5
1331858000100,1331858000100,,,,0 a 5
2236436000100,2236436000100,,20.0,8.0,0 a 5
3733899000140,3733899000140,,,,0 a 5
12090671000170,12090671000170,,,,0 a 5
62387881000100,62387881000100,,,,0 a 5
63669717000140,63669717000140,,,,0 a 5
7596764000130,7596764000130,,,,0 a 5
8926903000100,8926903000100,,,,0 a 5
13399485000180,13399485000180,,,,0 a 5
1581922000100,1581922000100,,,,0 a 5
8530641000240,8530641000240,,,,0 a 5
34623546000200,34623546000200,,,,0 a 5
16549983000150,16549983000150,,,,0 a 5
4031947000110,4031947000110,,,,0 a 5
14811365000100,14811365000100,,,,0 a 5
10823606000180,10823606000180,,,,0 a 5
40841728006010,40841728006010,,,,0 a 5
7607510000170,7607510000170,,,,0 a 5
8546957000140,8546957000140,,,,0 a 5
11656217000170,11656217000170,,,,0 a 5
63796031000110,63796031000110,,,,0 a 5
7940905000190,7940905000190,,,,0 a 5
3569310000110,3569310000110,,,,0 a 5
89399281000100,89399281000100,,,,0 a 5
53682308000120,53682308000120,,,,0 a 5
66022609000170,66022609000170,,,,0 a 5
1803738000150,1803738000150,,,,0 a 5
9268320000100,9268320000100,,,,0 a 5
93399087000100,93399087000100,,,,0 a 5
1825778000100,1825778000100,,,,0 a 5
14653994000150,14653994000150,,,,0 a 5
14772133000190,14772133000190,,,,0 a 5
14628652000180,14628652000180,,,,0 a 5
933854000120,933854000120,,,,0 a 5
73594897000100,73594897000100,,,,0 a 5
4149279000120,4149279000120,,,,0 a 5
2415583018860,2415583018860,,,,0 a 5
15579251000140,15579251000140,,,,0 a 5
1387686001230,1387686001230,,,,0 a 5
13285562000170,13285562000170,,,,0 a 5
10918590000190,10918590000190,,0.0,1.0,0 a 5
