cd_cnpj;cod_ordem;cod_ramo;desc_ramo;chave_cnae
17002337000130;4;4781400;CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS;47
11509198000150;4;7733100;SERVICOS DE ACABAMENTOS GRAFICOS, EXCETO ENCADERNACAO E PLASTIFICACAO;77
01527330002650;4;5250805;TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS;52
14738689000160;4;9329803;SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES;93
15167829000150;4;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
05162872000170;4;8219999;PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE;82
12869929000130;4;5620104;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL;56
12813369000100;4;4789007;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
15617315000150;4;4772500;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
97530904000160;4;5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;56
02077222000480;4;4789007;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
02594613000120;4;4763603;MANUTENCAO E REPARACAO DE MOTOCICLETAS E MOTONETAS;47
15326679000180;4;4789099;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO;47
11895142000180;4;7020400;GESTAO E ADMINISTRACAO DA PROPRIEDADE IMOBILIARIA;70
15813897000140;4;8220200;COMERCIO ATACADISTA DE MERCADORIAS EM GERAL, SEM PREDOMINANCIA DE ALIMENTOS OU DE INSUMOS AGROPECUARIOS;82
01154237000270;4;8640299;SERVICOS DE RESSONANCIA MAGNETICA;86
14695371000140;4;4330499;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;43
14115344000150;4;5611201;RESTAURANTES E SIMILARES;56
10391475000100;4;4789004;COMERCIO VAREJISTA DE MEDICAMENTOS VETERINARIOS;47
14046884000120;4;5612100;SERVICOS AMBULANTES DE ALIMENTACAO;56
12304442000100;4;9521500;REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO;95
03468033000230;4;4763603;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;47
15273852000120;4;4744099;INSTALACAO E MANUTENCAO ELETRICA;47
01702985000160;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
15067056000130;4;4744099;MANUTENCAO E REPARACAO DE MAQUINAS E EQUIPAMENTOS PARA AGRICULTURA E PECUARIA;47
13974453000160;4;4789099;LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES;47
20332748000280;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
15865767000150;4;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
07634596000120;4;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
06325408000110;4;4757100;MANUTENCAO E REPARACAO DE APARELHOS E INSTRUMENTOS DE MEDIDA, TESTE E CONTROLE;47
13234831000170;4;4781400;FACCAO DE ROUPAS PROFISSIONAIS;47
15668675000180;4;4759899;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO;47
15180770000130;4;8220200;SERVICO DE TAXI;82
14496844000180;4;6190699;OUTRAS ATIVIDADES DE TELECOMUNICACOES NAO ESPECIFICADAS ANTERIORMENTE;61
11625346000100;4;9609208;SERVICOS DE RESERVAS E OUTROS SERVICOS DE TURISMO NAO ESPECIFICADOS ANTERIORMENTE;96
16518117000100;4;9602502;SERVICOS DE ALIMENTACAO PARA EVENTOS E RECEPCOES  BUFE;96
07838933000100;4;4784900;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;47
04846542000130;4;8122200;OUTRAS OBRAS DE ENGENHARIA CIVIL NAO ESPECIFICADAS ANTERIORMENTE;81
05873796000100;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
03139422000130;4;5250804;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO;52
93778132000120;4;4530705;SERVICOS DE INSTALACAO, MANUTENCAO E REPARACAO DE ACESSORIOS PARA VEICULOS AUTOMOTORES;45
15486614000100;4;4399103;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;43
14739142000180;4;4744099;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;47
14402120000120;4;8599604;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;85
12029532000130;4;4322301;PRODUCAO E DISTRIBUICAO DE VAPOR, AGUA QUENTE E AR CONDICIONADO;43
15706143000190;4;4399103;OBRAS DE ALVENARIA;43
11174578000180;4;4619200;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO;46
10896043000150;4;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
15418205005390;4;8650099;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS;86
08532199000100;4;8711503;CLINICAS E RESIDENCIAS GERIATRICAS;87
10664524000130;4;4399102;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;43
14268215000100;4;8650099;ATIVIDADES DE PROFISSIONAIS DA AREA DE SAUDE NAO ESPECIFICADAS ANTERIORMENTE;86
15426742000150;4;3299099;IMPRESSAO DE MATERIAL PARA OUTROS USOS;32
23528946000120;4;7820500;OBRAS DE URBANIZACAO  RUAS, PRACAS E CALCADAS;78
14685021000100;4;4759899;INSTALACAO E MANUTENCAO ELETRICA;47
89158042000240;4;4637199;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO;46
13714227000140;4;4661300;COMERCIO ATACADISTA DE SEMENTES, FLORES, PLANTAS E GRAMAS;46
16099631000140;4;9329899;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;93
05441756000190;4;4744099;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO;47
03851523000130;4;8800600;SERVICOS DE ASSISTENCIA SOCIAL SEM ALOJAMENTO;88
15102410000110;4;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
03311116002000;4;8299799;TRATAMENTO DE DADOS, PROVEDORES DE SERVICOS DE APLICACAO E SERVICOS DE HOSPEDAGEM NA INTERNET;82
04366149000140;4;7420004;FILMAGEM DE FESTAS E EVENTOS;74
03655748000110;4;9313100;SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;93
44142602000230;4;5212500;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;52
11844957000130;4;7020400;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;70
10624378000110;4;4757100;COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO;47
12213509000100;4;9609208;SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL;96
11606799000180;4;4789099;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
10530380000120;4;4924800;TRANSPORTE ESCOLAR;49
14880213000160;4;3299099;FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE;32
09556417000100;4;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
83071316000100;4;4530703;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;45
04589097000170;4;4789007;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
14591794000110;4;5620104;RESTAURANTES E SIMILARES;56
13320145000200;4;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
13085738000140;4;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
11431852000150;4;4781400;COMERCIO VAREJISTA DE LIVROS;47
14040237000100;4;9602502;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;96
08823304000160;4;8640299;SERVICOS DE RESSONANCIA MAGNETICA;86
15157921000130;4;4789099;FACCAO DE ROUPAS INTIMAS;47
15162104000170;4;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
13797582000120;4;9529105;SERVICOS DE MONTAGEM DE MOVEIS DE QUALQUER MATERIAL;95
13881960000150;4;4721102;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;47
14504810000190;4;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
14514720000180;4;4929902;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL;49
13802227000100;4;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
12776071000160;4;4399103;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;43
16545678000190;4;7911200;SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES;79
51884278000100;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
06163734001220;4;210108;PRODUCAO DE CARVAO VEGETAL  FLORESTAS PLANTADAS;2
05652515000270;4;4530703;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;45
02756403000190;4;9609208;HIGIENE E EMBELEZAMENTO DE ANIMAIS DOMESTICOS;96
35905777000180;4;8640299;SERVICOS DE RESSONANCIA MAGNETICA;86
03579751000100;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
15593309000100;4;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
10935676000120;4;9001906;MANUTENCAO E REPARACAO DE MAQUINAS, APARELHOS E MATERIAIS ELETRICOS NAO ESPECIFICADOS ANTERIORMENTE;90
10544001000150;4;4213800;PINTURA PARA SINALIZACAO EM PISTAS RODOVIARIAS E AEROPORTOS;42
11089468000110;4;4399101;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO;43
14179102000120;4;8130300;SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES;81
14534253000150;4;5611201;RESTAURANTES E SIMILARES;56
10796280000140;4;7319099;OUTRAS ATIVIDADES DE PUBLICIDADE NAO ESPECIFICADAS ANTERIORMENTE;73
08418018000110;4;7490103;SERVICOS DE AGRONOMIA E DE CONSULTORIA AS ATIVIDADES AGRICOLAS E PECUARIAS;74
07925754000100;4;7820500;PERFURACAO E CONSTRUCAO DE POCOS DE AGUA;78
05113024000170;4;9001902;PRODUCAO MUSICAL;90
14558582000130;4;4789099;FABRICACAO DE PRODUTOS DE CARNE;47
15435482000180;4;9001906;OUTRAS ATIVIDADES DE PUBLICIDADE NAO ESPECIFICADAS ANTERIORMENTE;90
15308138000120;4;4744005;FABRICACAO DE ARTEFATOS DE CERAMICA E BARRO COZIDO PARA USO NA CONSTRUCAO, EXCETO AZULEJOS E PISOS;47
13830813000150;4;8230002;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
09143565000100;4;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
08111055000180;4;9313100;COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES;93
15837200000170;4;4789099;FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE;47
07373481000120;4;7311400;PRODUCAO DE FILMES PARA PUBLICIDADE;73
15163077000150;4;5212500;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;52
13422377000180;4;151202;HORTICULTURA, EXCETO MORANGO;1
13161424000180;4;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
08034052000190;4;9329899;PRODUCAO TEATRAL;93
16499257000170;4;4782202;COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO;47
08687653000100;4;4763601;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
05961995000170;4;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
13187420000170;4;4789008;FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE;47
08609293000110;4;7731400;OBRAS DE URBANIZACAO  RUAS, PRACAS E CALCADAS;77
01391232000180;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
04205897000140;4;4784900;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;47
11412435000160;4;4744099;CONSTRUCAO DE EDIFICIOS;47
05873454000190;4;8711503;ATIVIDADES DE FISIOTERAPIA;87
04042672000110;4;8711503;CLINICAS E RESIDENCIAS GERIATRICAS;87
07566072000140;4;4783101;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
14689959000190;4;7739003;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL;77
42068171000100;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
03054933000150;4;4789099;COMERCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITARIOS;47
14703223000120;4;7732201;OBRAS DE URBANIZACAO  RUAS, PRACAS E CALCADAS;77
05357150000170;4;4761003;INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILACAO E REFRIGERACAO;47
14135050000190;4;4724500;LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES;47
06934521000100;4;8599699;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;85
17009891000140;4;8712300;OUTROS SERVICOS DE ACABAMENTO EM FIOS, TECIDOS, ARTEFATOS TEXTEIS E PECAS DO VESTUARIO;87
15382570000160;4;9529104;SERVICOS DE BORRACHARIA PARA VEICULOS AUTOMOTORES;95
15522638000160;4;9001999;OPERADORES TURISTICOS;90
07952355000120;4;4789004;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MAQUINAS, EQUIPAMENTOS, EMBARCACOES E AERONAVES;47
13727373000100;4;4724500;FABRICACAO DE CONSERVAS DE FRUTAS;47
13621474000100;4;5620104;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;56
03862441000190;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
15153748000100;4;4744099;COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA;47
33128620000160;4;4723700;FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA;47
15779167000170;4;8630503;PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIENCIAS FISICAS E NATURAIS;86
13199032000100;4;8599699;PENSOES ALOJAMENTO;85
09296240000150;4;4782201;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
08925477000190;4;9602502;ENSINO DE ESPORTES;96
08673753000170;4;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
09085264000160;4;4722901;PREPARACAO DE SUBPRODUTOS DO ABATE;47
15094696000130;4;4399103;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;43
00085046000150;4;7319004;PROMOCAO DE VENDAS;73
11809306000100;4;4789004;FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS;47
15106345000100;4;8592999;ENSINO DE ARTE E CULTURA NAO ESPECIFICADO ANTERIORMENTE;85
69282770000170;4;7319099;PROMOCAO DE VENDAS;73
13041081000110;4;7911200;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;79
04037127001370;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
83671149000120;4;4711302;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO;47
11845452000190;4;5612100;SERVICOS DE ENTREGA RAPIDA;56
14577677000100;4;4782201;LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES;47
10763196000120;4;4721104;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;47
11682310000150;4;4782201;INSTALACAO E MANUTENCAO ELETRICA;47
09435040000130;4;9529105;REPARACAO DE ARTIGOS DO MOBILIARIO;95
03690329000110;4;6399200;SUPORTE TECNICO, MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO;63
15446367000100;4;9512600;REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO;95
15916074000140;4;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
09365682000100;4;4781400;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
07858080000160;4;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
13984341000190;4;4783102;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;47
10737158000100;4;5620102;SERVICOS DE ALIMENTACAO PARA EVENTOS E RECEPCOES  BUFE;56
16445365000160;4;9602501;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;96
14465482000160;4;4789004;FABRICACAO DE ARTEFATOS DE COURO NAO ESPECIFICADOS ANTERIORMENTE;47
08334272000130;4;8800600;SERVICOS DE ASSISTENCIA SOCIAL SEM ALOJAMENTO;88
15691357000130;4;7420004;PRODUCAO DE FILMES PARA PUBLICIDADE;74
13645813000180;4;4530703;SERVICOS DE USINAGEM, TORNEARIA E SOLDA;45
15810589000160;4;7723300;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;77
00114451000150;4;3299001;FABRICACAO DE OUTRAS MAQUINAS E EQUIPAMENTOS DE USO GERAL NAO ESPECIFICADOS ANTERIORMENTE, PECAS E ACESSORIOS;32
11767632000100;4;4785799;MANUTENCAO E REPARACAO DE MOTOCICLETAS E MOTONETAS;47
07604524000130;4;4669999;OUTROS REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO ESPECIALIZADO EM PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;46
00135349000130;4;4330402;INSTALACAO DE PORTAS, JANELAS, TETOS, DIVISORIAS E ARMARIOS EMBUTIDOS DE QUALQUER MATERIAL;43
14839341000160;4;4789099;LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES;47
03727332000160;4;8711503;CLINICAS E RESIDENCIAS GERIATRICAS;87
08081547000170;4;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
13078538000160;4;7420004;FILMAGEM DE FESTAS E EVENTOS;74
14419363000170;4;7020400;SOCIEDADES DE FOMENTO MERCANTIL  FACTORING;70
07667809000110;4;8630503;MANUTENCAO E REPARACAO DE APARELHOS ELETROMEDICOS E ELETROTERAPEUTICOS E EQUIPAMENTOS DE IRRADIACAO;86
15584589000190;4;4399103;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;43
05823159000120;4;4789001;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;47
10420716000100;4;5611201;SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES;56
03448286000160;4;6810202;CRIACAO DE BOVINOS PARA CORTE;68
15305586000170;4;4783102;COMERCIO VAREJISTA DE CALCADOS;47
10469156000170;4;4782202;FABRICACAO DE ARTIGOS PARA VIAGEM, BOLSAS E SEMELHANTES DE QUALQUER MATERIAL;47
13663740000150;4;8599604;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;85
15651121000170;4;7319002;PROMOCAO DE VENDAS;73
17009889000170;4;4763601;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;47
54892252000100;4;7112000;SUPORTE TECNICO, MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO;71
96495270000190;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
08879385000110;4;4781400;COMERCIO VAREJISTA DE TECIDOS;47
09539855000160;4;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
12214957000110;4;8230002;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;82
09793548000100;4;8599605;ENSINO MEDIO;85
15196698000130;4;4759899;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;47
12940450001620;4;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
09070618000100;4;4721102;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;47
14749784000160;4;4930204;TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS;49
79425278000160;4;7733100;DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA;77
13028644000130;4;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
01279444000170;4;7319099;PROMOCAO DE VENDAS;73
34692962000170;4;4722901;FRIGORIFICO  ABATE DE BOVINOS;47
05587716000150;4;4753900;MANUTENCAO DE REDES DE DISTRIBUICAO DE ENERGIA ELETRICA;47
08202492000100;4;4756300;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;47
05529755000100;4;7820500;LOCACAO DE MAODEOBRA TEMPORARIA;78
74085382000130;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
12658201000160;4;4789007;FABRICACAO DE PRODUTOS DERIVADOS DO CACAU E DE CHOCOLATES;47
10892150000100;4;152103;CRIACAO DE EQUINOS;1
07843714000100;4;4520006;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;45
15235141000160;4;4789001;OUTROS SERVICOS DE ACABAMENTO EM FIOS, TECIDOS, ARTEFATOS TEXTEIS E PECAS DO VESTUARIO;47
14557688000110;4;9602502;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;96
15136283000170;4;9001999;TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS;90
17000048000100;4;4752100;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
07316672000150;4;4299599;OUTRAS OBRAS DE ENGENHARIA CIVIL NAO ESPECIFICADAS ANTERIORMENTE;42
13796780000170;4;7319002;PROMOCAO DE VENDAS;73
13808832000180;4;4789099;FABRICACAO DE ARTEFATOS DIVERSOS DE MADEIRA, EXCETO MOVEIS;47
14619235000170;4;4763604;FABRICACAO DE PRODUTOS DERIVADOS DO CACAU E DE CHOCOLATES;47
02698070000190;4;7733100;TRATAMENTO DE DADOS, PROVEDORES DE SERVICOS DE APLICACAO E SERVICOS DE HOSPEDAGEM NA INTERNET;77
16871715000150;4;4781400;FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS;47
00429070000160;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
11986235000110;4;4789001;LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES;47
16884127000150;4;4723700;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;47
62466198000150;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
97544764000180;4;4330403;SERVICOS DE MONTAGEM DE MOVEIS DE QUALQUER MATERIAL;43
06312074000220;4;4672900;COMERCIO POR ATACADO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS;46
10348127000150;4;4782202;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
11508613000150;4;4759899;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;47
15100701000170;4;4759899;FABRICACAO DE EMBALAGENS DE MATERIAL PLASTICO;47
08585554000100;4;7711000;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE VEICULOS AUTOMOTORES;77
04187306000150;4;7112000;SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;71
05771393000150;4;5829800;FABRICACAO DE PRODUTOS DE PAPEL, CARTOLINA, PAPEL CARTAO E PAPELAO ONDULADO PARA USO COMERCIAL E DE ESCRITORIO, EXCETO FORMULARIO CONTINUO;58
